repoName,classid,language,nlines,nb_fragment,files_splitted,startlines_split,endlines_split,similarity,granularity,clone_type,reposType
Avalonia,42,csharp,230,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Converters/MethodToCommandConverter.cs.ifdefed,193,422,100,Block,Type 2,Traditional
Avalonia,44,csharp,97,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/BindingExpression.cs.ifdefed,191,287,100,Block,Type 2,Traditional
Avalonia,44,csharp,87,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/ExpressionObserver.cs.ifdefed,282,196,100,Block,Type 2,Traditional
Avalonia,45,csharp,92,3,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Diagnostics/Diagnostics/Models/EventChainLink.cs.ifdefed,9,100,100,Block,Type 2,Traditional
Avalonia,45,csharp,16,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/InstancedBinding.cs.ifdefed,30,15,100,Block,Type 2,Traditional
Avalonia,45,csharp,59,3, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/ExpressionObserver.cs.ifdefed,94,36,100,Block,Type 2,Traditional
Avalonia,45,csharp,108,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItem.cs.ifdefed,527,420,100,Function,Type 2,Traditional
Avalonia,45,csharp,146,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Button.cs.ifdefed,401,546,100,Function,Type 2,Traditional
Avalonia,46,csharp,133,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/MenuItem.cs.ifdefed,426,558,100,Function,Type 2,Traditional
Avalonia,46,csharp,121,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Controls/Button.cs.ifdefed,552,432,100,Function,Type 2,Traditional
Avalonia,49,csharp,5,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/InpcPropertyAccessorPlugin.cs.ifdefed,52,56,100,Block,Type 2,Traditional
Avalonia,49,csharp,15,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/MethodAccessorPlugin.cs.ifdefed,47,61,100,Block,Type 2,Traditional
Avalonia,50,csharp,17,2,/tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/InpcPropertyAccessorPlugin.cs.ifdefed,64,80,100,Block,Type 2,Traditional
Avalonia,50,csharp,27,2, /tmpstore/bimus/b-repositories/trad/csharp/Avalonia/src/Avalonia.Base/Data/Core/Plugins/MethodAccessorPlugin.cs.ifdefed,59,85,100,Block,Type 2,Traditional
